text,sentiment,username,created_at,likes,reply_count,url,sentiment_num,new,cleaning,no_stopwords,stemmed_text
Menyikapi Dampak Kebijakan Pendidikan Gratis bagi Sekolah Swasta di Indonesia https://t.co/7HaceJz9CJ,neutral,,2025-05-29 12:00:56,0.0,0,https://x.com/undefined/status/1928058977100636610,2.0,Menyikapi Dampak Kebijakan Pendidikan Gratis bagi Sekolah Swasta di Indonesia https://t.co/7HaceJz9CJ,menyikapi dampak kebijakan pendidikan gratis bagi sekolah swasta di indonesia ,menyikapi dampak kebijakan pendidikan gratis sekolah swasta indonesia,sikap dampak kebijakan pendidikan gratis sekolah swasta indonesia
Bayangkan duitnya buat menggratiskan swasta apalagi yg mahal kaya gitu padahal bisa perbaiki sarpras sekolah negeri yang kurang dan membangun sekolah baru di tempat yang belum terjangkau. Bisa juga buat kasih bantuan ke anak anak yang ga mampu. Itu esensi sekolah negeri to?,negative,,2025-05-29 11:57:36,1.0,1,https://x.com/undefined/status/1928058138391105799,3.0,Bayangkan uangnya untuk menggratiskan swasta apalagi yang mahal kaya begitu padahal bisa perbaiki sarana prasarana sekolah negeri yang kurang dan membangun sekolah baru di tempat yang belum terjangkau. Bisa juga untuk kasih bantuan ke anak anak yang tidak mampu. Itu esensi sekolah negeri to?,bayangkan uangnya untuk menggratiskan swasta apalagi yang mahal kaya begitu padahal bisa perbaiki sarana prasarana sekolah negeri yang kurang dan membangun sekolah baru di tempat yang belum terjangkau bisa juga untuk kasih bantuan ke anak anak yang tidak mampu itu esensi sekolah negeri to,bayangkan uangnya menggratiskan swasta mahal kaya perbaiki sarana prasarana sekolah negeri membangun sekolah terjangkau kasih bantuan anak anak esensi sekolah negeri to,bayang uang gratis swasta mahal kaya baik sarana prasarana sekolah negeri bangun sekolah jangkau kasih bantu anak anak esensi sekolah negeri to
Kalau negeri setuju kalau swasta enggak sama sekali. Orang tua tajir yg mampu tuh gak sayang duit kalau soal pendidikan mau ratusan juta juga gas asal anaknya dapat pendidikan terbaik. Kalau sekolah swasta disubsidi bakal turun kualitasnya.,negative,,2025-05-29 11:56:42,0.0,0,https://x.com/undefined/status/1928057910195802384,3.0,Kalau negeri setuju kalau swasta tidak sama sekali. Orang tua tajir yang mampu itu tidak sayang uang kalau soal pendidikan ingin ratusan juta juga gas asal anaknya dapat pendidikan terbaik. Kalau sekolah swasta disubsidi akan turun kualitasnya.,kalau negeri setuju kalau swasta tidak sama sekali orang tua tajir yang mampu itu tidak sayang uang kalau soal pendidikan ingin ratusan juta juga gas asal anaknya dapat pendidikan terbaik kalau sekolah swasta disubsidi akan turun kualitasnya,negeri setuju swasta tua tajir sayang uang pendidikan ratusan juta gas anaknya pendidikan terbaik sekolah swasta disubsidi turun kualitasnya,negeri setuju swasta tua tajir sayang uang pendidikan ratus juta gas anak pendidikan terbaik sekolah swasta subsidi turun kualitas
@kegblgnunfaedh Anjir urus sekolah negeri aja keteteran gaya-gayaan mau gratisin swasta. Mau ngapain? Mau Main mata sama pengelola yayasan sekolah swasta? Mau ngajuin anggaran fiktif? Sekolah negeri aja kacau Dana bantuan disunat oknum pada diem bae malah sipil yg ngurusin dana bantuan.,negative,,2025-05-29 11:46:54,0.0,0,https://x.com/undefined/status/1928055446973337872,3.0,@kegblgnunfaedh Anjir urus sekolah negeri saja keteter bergaya ingin gratiskan swasta. Mau mengapa? Mau Main mata sama pengelola yayasan sekolah swasta? Mau mengajukan anggaran fiktif? Sekolah negeri saja kacau Dana bantuan dipotong oknum pada diam saja malah sipil yang mengurusi dana bantuan., anjir urus sekolah negeri saja keteter bergaya ingin gratiskan swasta mau mengapa mau main mata sama pengelola yayasan sekolah swasta mau mengajukan anggaran fiktif sekolah negeri saja kacau dana bantuan dipotong oknum pada diam saja malah sipil yang mengurusi dana bantuan,anjir urus sekolah negeri keteter bergaya gratiskan swasta main mata pengelola yayasan sekolah swasta mengajukan anggaran fiktif sekolah negeri kacau dana bantuan dipotong oknum diam sipil mengurusi dana bantuan,anjir urus sekolah negeri keteter gaya gratis swasta main mata kelola yayasan sekolah swasta aju anggar fiktif sekolah negeri kacau dana bantu potong oknum diam sipil urus dana bantu
@BudiBukanIntel gen ask sekolah swasta tu bukannya ada gradenya ya? karena ada swasta yang b aja sampai bagus banget. Klo semua di gratisin jadi ga balance kan ya tpi keknya yang digratisin cmn spp aja nggasi,negative,,2025-05-29 11:46:43,5.0,2,https://x.com/undefined/status/1928055397916586403,3.0,@BudiBukanIntel gen ask sekolah swasta itu bukan ada gradenya iya? karena ada swasta yang b saja sampai bagus sekali. Klo semua di gratiskan jadi tidak balance kan iya tetapi keknya yang digratiskan hanya spp saja nggasi, gen ask sekolah swasta itu bukan ada gradenya iya karena ada swasta yang b saja sampai bagus sekali klo semua di gratiskan jadi tidak balance kan iya tetapi keknya yang digratiskan hanya spp saja nggasi,gen ask sekolah swasta gradenya iya swasta b bagus klo gratiskan balance iya keknya digratiskan spp nggasi,gen ask sekolah swasta gradenya iya swasta b bagus klo gratis balance iya kek gratis spp nggasi
@ferrykoto sebenernya berfokus pd pendidikan gratis 12 thn di sekolah negeri/MI-MTs-MA udah luar biasa sekolah swasta punya mekanisme pembiayaan sendiri kalau mau bantu siswa sekolah swasta lebih baik berbentuk bea siswa langsung kpd yg membutuhkan kalau swasta kaya buat apa dibantu?,positive,,2025-05-29 11:45:25,0.0,0,https://x.com/undefined/status/1928055074015588835,,@ferrykoto sebetulnya berfokus pada pendidikan gratis 12 tahun di sekolah negeri/MI-MTs-MA sudah luar biasa sekolah swasta punya mekanisme pembiayaan sendiri kalau ingin bantu siswa sekolah swasta lebih baik berbentuk bea siswa langsung kepada yang membutuhkan kalau swasta kaya untuk apa dibantu?, sebetulnya berfokus pada pendidikan gratis  tahun di sekolah negerimimtsma sudah luar biasa sekolah swasta punya mekanisme pembiayaan sendiri kalau ingin bantu siswa sekolah swasta lebih baik berbentuk bea siswa langsung kepada yang membutuhkan kalau swasta kaya untuk apa dibantu,berfokus pendidikan gratis sekolah negerimimtsma sekolah swasta mekanisme pembiayaan bantu siswa sekolah swasta berbentuk bea siswa membutuhkan swasta kaya dibantu,fokus pendidikan gratis sekolah negerimimtsma sekolah swasta mekanisme biaya bantu siswa sekolah swasta bentuk bea siswa butuh swasta kaya bantu
Gwe sbg alumni sekolah swasta bimlek:,neutral,,2025-05-29 11:39:35,0.0,0,https://x.com/undefined/status/1928053603765207426,2.0,Gwe sebagai alumni sekolah swasta bimlek:,gwe sebagai alumni sekolah swasta bimlek,gwe alumni sekolah swasta bimlek,gwe alumni sekolah swasta bimlek
ini yang endingnya dirugiin guru apalagi yang swasta pasti terdampak gajinya. Padahal sekolah swasta yang berani ngasih gaji lebih gede daripada honorer,negative,,2025-05-29 11:34:31,0.0,0,https://x.com/undefined/status/1928052330613678198,3.0,ini yang endingnya dirugikan guru apalagi yang swasta pasti terdampak gajinya. Padahal sekolah swasta yang berani memberi gaji lebih besar daripada honorer,ini yang endingnya dirugikan guru apalagi yang swasta pasti terdampak gajinya padahal sekolah swasta yang berani memberi gaji lebih besar daripada honorer,endingnya dirugikan guru swasta terdampak gajinya sekolah swasta berani gaji honorer,endingnya rugi guru swasta dampak gaji sekolah swasta berani gaji honorer
@tanyarlfes swasta mah swasta aja. orang-orang mau sekolah swasta juga emang udah siap sama duitnya + biar dapet fasilitas bagus,positive,,2025-05-29 11:33:29,0.0,2,https://x.com/undefined/status/1928052068578644272,,@tanyarlfes swasta mah swasta saja. orang-orang ingin sekolah swasta juga memang sudah siap sama uangnya + agar dapat fasilitas bagus, swasta mah swasta saja orangorang ingin sekolah swasta juga memang sudah siap sama uangnya  agar dapat fasilitas bagus,swasta swasta orangorang sekolah swasta uangnya fasilitas bagus,swasta swasta orangorang sekolah swasta uang fasilitas bagus
Management sekolah swasta be like: Iki ngaji gurune piye?,negative,,2025-05-29 11:28:08,0.0,0,https://x.com/undefined/status/1928050722823659676,3.0,Management sekolah swasta be like: Iki ngaji gurunya piye?,management sekolah swasta be like iki ngaji gurunya piye,management sekolah swasta be like iki ngaji gurunya piye,management sekolah swasta be like iki ngaji guru piye
@kompascom Sekolah swasta itu benteng terakhir masyarakat buat terhindar dari bobrok nya sistem pendidikan di indonesia. Jangan dirusak juga lah. Kalo mau dibuat aturan pejabat indonesia anaknya wajib sekolah di sekolah negeri. Itu baru fair,negative,,2025-05-29 11:23:56,16.0,0,https://x.com/undefined/status/1928049666861510693,3.0,@kompascom Sekolah swasta itu benteng terakhir masyarakat untuk terhindar dari buruk sekali nya sistem pendidikan di indonesia. Jangan dirusak juga mengapa. Kalo ingin dibuat aturan pejabat indonesia anaknya wajib sekolah di sekolah negeri. Itu baru fair, sekolah swasta itu benteng terakhir masyarakat untuk terhindar dari buruk sekali nya sistem pendidikan di indonesia jangan dirusak juga mengapa kalo ingin dibuat aturan pejabat indonesia anaknya wajib sekolah di sekolah negeri itu baru fair,sekolah swasta benteng masyarakat terhindar buruk sistem pendidikan indonesia dirusak kalo aturan pejabat indonesia anaknya wajib sekolah sekolah negeri fair,sekolah swasta benteng masyarakat hindar buruk sistem pendidikan indonesia rusak kalo atur jabat indonesia anak wajib sekolah sekolah negeri fair
@kompascom Swasta digratiskan? Emang negara ngasi apa ke sekolah swasta?,negative,,2025-05-29 11:17:50,0.0,0,https://x.com/undefined/status/1928048132421464067,3.0,@kompascom Swasta digratiskan? memang negara ngasih apa ke sekolah swasta?, swasta digratiskan memang negara ngasih apa ke sekolah swasta,swasta digratiskan negara ngasih sekolah swasta,swasta gratis negara ngasih sekolah swasta
@detikcom Yakin swasta mau di gratiskan juga? Anak saya yang di daerah aja sekolah swasta untuk SD kelas 1 1.6jt/bln ada yang bahkan sekolah swasta yang spp nya lebih dari 2jt gimana yang di Jakarta &amp; kota besar lainnya?,negative,,2025-05-29 09:46:40,0.0,0,https://x.com/undefined/status/1928025187926024245,3.0,@detikcom Yakin swasta ingin di gratiskan juga? Anak saya yang di daerah saja sekolah swasta untuk Sekolah Dasar kelas 1 1.6jt/bulan ada yang bahkan sekolah swasta yang spp nya lebih dari 2jt bagaimana yang di Jakarta &amp; kota besar lainnya?, yakin swasta ingin di gratiskan juga anak saya yang di daerah saja sekolah swasta untuk sekolah dasar kelas  jtbulan ada yang bahkan sekolah swasta yang spp nya lebih dari jt bagaimana yang di jakarta amp kota besar lainnya,swasta gratiskan anak daerah sekolah swasta sekolah dasar kelas jtbulan sekolah swasta spp jt jakarta amp kota,swasta gratis anak daerah sekolah swasta sekolah dasar kelas jtbulan sekolah swasta spp jt jakarta amp kota
Dih sekolah swasta dapat dana dari mana lagi ngadelin yayasan mana nutup biayanya,negative,,2025-05-29 09:44:09,0.0,0,https://x.com/undefined/status/1928024553453932781,3.0,Dih sekolah swasta dapat dana dari mana lagi mengandalkan yayasan mana menutupi biayanya,dih sekolah swasta dapat dana dari mana lagi mengandalkan yayasan mana menutupi biayanya,dih sekolah swasta dana mengandalkan yayasan menutupi biayanya,dih sekolah swasta dana andal yayasan tutup biaya
@kompascom Tau ga pak kenapa sekolah swasta laku?,negative,,2025-05-29 09:43:21,0.0,0,https://x.com/undefined/status/1928024355318993040,3.0,@kompascom Tau tidak bapak kenapa sekolah swasta laku?, tau tidak bapak kenapa sekolah swasta laku,tau sekolah swasta laku,tau sekolah swasta laku
@tanyarlfes ya kalo gini semua daftar ke sekolah swasta elit,negative,,2025-05-29 09:43:01,0.0,0,https://x.com/undefined/status/1928024271403487271,3.0,@tanyarlfes iya kalau gini semua daftar ke sekolah swasta elite, iya kalau gini semua daftar ke sekolah swasta elite,iya gini daftar sekolah swasta elite,iya gin daftar sekolah swasta elite
trs sekolah swasta ngegaji guru pake apa pak? minimal mikir ih,negative,,2025-05-29 09:39:08,0.0,0,https://x.com/undefined/status/1928023292234825846,3.0,terus sekolah swasta menggaji guru pake apa bapak? minimal mikir ih,terus sekolah swasta menggaji guru pake apa bapak minimal mikir ih,sekolah swasta menggaji guru pake minimal mikir ih,sekolah swasta gaji guru pake minimal mikir ih
@kegblgnunfaedh Owhhh mau disamaratakan standar pendidikannya ke level bawah? Spy goblok semua generasi berikutnya?? Bayarin MBG yg murmer aja kagak beres mo urus sekolah swasta,negative,,2025-05-29 09:34:18,0.0,0,https://x.com/undefined/status/1928022078008983915,3.0,@kegblgnunfaedh Owhhh ingin disamaratakan standar pendidikannya ke level bawah? Spy bodoh semua generasi berikutnya?? Bayarin Makan Bergizi Gratis yang murah meriah saja kagak beres mau urus sekolah swasta, owhhh ingin disamaratakan standar pendidikannya ke level bawah spy bodoh semua generasi berikutnya bayarin makan bergizi gratis yang murah meriah saja kagak beres mau urus sekolah swasta,owhhh disamaratakan standar pendidikannya level spy bodoh generasi bayarin makan bergizi gratis murah meriah kagak beres urus sekolah swasta,owhhh disamaratakan standar didik level spy bodoh generasi bayarin makan gizi gratis murah riah kagak beres urus sekolah swasta
@Figuran64 @kegblgnunfaedh It's absolutely not possible. Siapa yg mau bayarin? Jls negara ga akn sanggup. Byrin MBG yg murah meriah aja udh ngos2an hampir bangkrut gara2 itu. Hitungan sederhananya : MBG biaya per anak 250 rb/bln. Uang sekolah anak swasta 500 rb-1 jt itu yg menengah kebawah.,negative,,2025-05-29 09:30:57,1.0,1,https://x.com/undefined/status/1928021231220957580,3.0,@Figuran64 @kegblgnunfaedh It's absolutely not possible. Siapa yang ingin membayarkan? Jls negara tidak akan sanggup. Byrin Makan Bergizi Gratis yang murah meriah saja sudah ngos2an hampir bangkrut gara2 itu. Hitungan sederhananya : Makan Bergizi Gratis biaya per anak 250 ribu/bulan. Uang sekolah anak swasta 500 ribu-1 juta itu yang menengah ke bawah.,  its absolutely not possible siapa yang ingin membayarkan jls negara tidak akan sanggup byrin makan bergizi gratis yang murah meriah saja sudah ngosan hampir bangkrut gara itu hitungan sederhananya  makan bergizi gratis biaya per anak  ribubulan uang sekolah anak swasta  ribu juta itu yang menengah ke bawah,its absolutely not possible membayarkan jls negara sanggup byrin makan bergizi gratis murah meriah ngosan bangkrut gara hitungan sederhananya makan bergizi gratis biaya anak ribubulan uang sekolah anak swasta juta menengah,its absolutely not possible bayar jls negara sanggup byrin makan gizi gratis murah riah ngosan bangkrut gara hitung sederhana makan gizi gratis biaya anak ribubulan uang sekolah anak swasta juta tengah
@KangManto123 @officialMKRI Tp harus bijak juga. Sd-smp swasta macam mana yg digratiskan? Standarnya bagaimana berapa biaya maksimalnya yg ditanggung negara. Krn banyak sekali sekolah swasta mewah.,negative,,2025-05-29 09:28:19,0.0,0,https://x.com/undefined/status/1928020568500039982,3.0,@KangManto123 @officialMKRI Tp harus bijak juga. Sd-SMP swasta macam mana yang digratiskan? Standarnya bagaimana berapa biaya maksimalnya yang ditanggung negara. Krn banyak sekali sekolah swasta mewah.,  tp harus bijak juga sdsmp swasta macam mana yang digratiskan standarnya bagaimana berapa biaya maksimalnya yang ditanggung negara krn banyak sekali sekolah swasta mewah,tp bijak sdsmp swasta digratiskan standarnya biaya maksimalnya ditanggung negara krn sekolah swasta mewah,tp bijak sdsmp swasta gratis standar biaya maksimal tanggung negara krn sekolah swasta mewah
@tanyarlfes coba dikaji lagi lebih mending mana anggaran antara perbanyak sekolah negeri dengan bayarin SPP sekolah swasta bikin program tuh ya pikir ke depan bayarin SPP sekolah swasta mau sampai kapan juga tetep bukan milik negara suka2 yayasan mau naikin harga gimana nanti,negative,,2025-05-29 09:16:43,0.0,1,https://x.com/undefined/status/1928017649679880648,3.0,@tanyarlfes coba dikaji lagi lebih lebih baik mana anggaran antara perbanyak sekolah negeri dengan membayarkan sumbangan pembinaan pendidikan sekolah swasta membuat program itu iya pikir ke depan membayarkan sumbangan pembinaan pendidikan sekolah swasta ingin sampai kapan juga tetap bukan milik negara suka2 yayasan ingin menaikkan harga bagaimana nanti, coba dikaji lagi lebih lebih baik mana anggaran antara perbanyak sekolah negeri dengan membayarkan sumbangan pembinaan pendidikan sekolah swasta membuat program itu iya pikir ke depan membayarkan sumbangan pembinaan pendidikan sekolah swasta ingin sampai kapan juga tetap bukan milik negara suka yayasan ingin menaikkan harga bagaimana nanti,coba dikaji anggaran perbanyak sekolah negeri membayarkan sumbangan pembinaan pendidikan sekolah swasta program iya pikir membayarkan sumbangan pembinaan pendidikan sekolah swasta negara suka yayasan menaikkan harga,coba kaji anggar banyak sekolah negeri bayar sumbang bina pendidikan sekolah swasta program iya pikir bayar sumbang bina pendidikan sekolah swasta negara suka yayasan naik harga
MK memutuskan pemerintah harus menanggung biaya pendidikan dasar di negeri dan swasta. DPR minta klasifikasi sekolah swasta dan hitung ulang APBN. https://t.co/r1oyvqewaN,neutral,,2025-05-29 09:10:00,2.0,0,https://x.com/undefined/status/1928015960130126325,2.0,MK memutuskan pemerintah harus menanggung biaya pendidikan dasar di negeri dan swasta. DPR minta klasifikasi sekolah swasta dan hitung ulang APBN. https://t.co/r1oyvqewaN,mk memutuskan pemerintah harus menanggung biaya pendidikan dasar di negeri dan swasta dpr minta klasifikasi sekolah swasta dan hitung ulang apbn ,mk memutuskan pemerintah menanggung biaya pendidikan dasar negeri swasta dpr klasifikasi sekolah swasta hitung ulang apbn,mk putus pemerintah tanggung biaya pendidikan dasar negeri swasta dpr klasifikasi sekolah swasta hitung ulang apbn
@VIVIZ_INDONESIA @RAgym8486 @kegblgnunfaedh Ga semua sekolah swasta punya murid banyak. Dana BOP itu dibagikan sesuai dengan jumlah siswa. Dan dana itu sbnernya ga cukup jangankan utk gaji guru utk operasional aja kurang. Belum lgi kena palak sama org2 di dinas pendidikan. Kl sekolah negeri dapt dana BOP-,negative,,2025-05-29 08:59:20,0.0,1,https://x.com/undefined/status/1928013276043972938,3.0,@VIVIZ_INDONESIA @RAgym8486 @kegblgnunfaedh Ga semua sekolah swasta punya murid banyak. Dana BOP itu dibagikan sesuai dengan jumlah siswa. Dan dana itu sbnernya tidak cukup jangankan untuk gaji guru untuk operasional saja kurang. Belum lagi kena palak sama org2 di dinas pendidikan. kalau sekolah negeri dapat dana BOP-,   ga semua sekolah swasta punya murid banyak dana bop itu dibagikan sesuai dengan jumlah siswa dan dana itu sbnernya tidak cukup jangankan untuk gaji guru untuk operasional saja kurang belum lagi kena palak sama org di dinas pendidikan kalau sekolah negeri dapat dana bop,sekolah swasta murid dana bop dibagikan siswa dana sbnernya gaji guru operasional kena palak org dinas pendidikan sekolah negeri dana bop,sekolah swasta murid dana bop bagi siswa dana sbnernya gaji guru operasional kena palak org dinas pendidikan sekolah negeri dana bop
@ferrykoto Banyak sekolah swasta yg menolak BOS.,negative,,2025-05-29 08:56:56,0.0,0,https://x.com/undefined/status/1928012673842553058,3.0,@ferrykoto Banyak sekolah swasta yang menolak BOS., banyak sekolah swasta yang menolak bos,sekolah swasta menolak bos,sekolah swasta tolak bos
MENURUT GUA anak yang sekolah di swasta itu hampir bisa dibilang semuanya pasti mampu. Jadi mendingan pikirin fasilitas sekolah negeri dulu deh masa kalian harus nunggu jelek bgt baru di renov gua ga pernah di negeri tapi contohnya depan mata ortu gua semuanya ngajar neger,negative,,2025-05-29 08:55:26,0.0,1,https://x.com/undefined/status/1928012293490757730,3.0,MENURUT GUA anak yang sekolah di swasta itu hampir bisa dibilang semuanya pasti mampu. Jadi lebih baik pikirin fasilitas sekolah negeri dulu saja masa kalian harus menunggu jelek banget baru di renov saya tidak pernah di negeri tapi contohnya depan mata orang tua saya semuanya mengajar negeri,menurut gua anak yang sekolah di swasta itu hampir bisa dibilang semuanya pasti mampu jadi lebih baik pikirin fasilitas sekolah negeri dulu saja masa kalian harus menunggu jelek banget baru di renov saya tidak pernah di negeri tapi contohnya depan mata orang tua saya semuanya mengajar negeri,anak sekolah swasta dibilang pikirin fasilitas sekolah negeri menunggu jelek renov negeri mata tua mengajar negeri,anak sekolah swasta bilang pikirin fasilitas sekolah negeri tunggu jelek renov negeri mata tua ajar negeri
Kan ada alasannya kenapa ada sekolah negri dan swasta. Sekolah swasta bisa memberikan pilihan ke orang tua dengan kualitas yang gak didapet di sekolah negri. Programnya tuh terlalu too good to be true. Jadinya skeptis dengan eksekusinya -c,negative,,2025-05-29 08:53:42,0.0,1,https://x.com/undefined/status/1928011859074109506,3.0,Kan ada alasannya kenapa ada sekolah negeri dan swasta. Sekolah swasta bisa memberikan pilihan ke orang tua dengan kualitas yang tidak didapet di sekolah negeri. Programnya itu terlalu too good to be true. Jadinya skeptis dengan eksekusinya -c,kan ada alasannya kenapa ada sekolah negeri dan swasta sekolah swasta bisa memberikan pilihan ke orang tua dengan kualitas yang tidak didapet di sekolah negeri programnya itu terlalu too good to be true jadinya skeptis dengan eksekusinya c,alasannya sekolah negeri swasta sekolah swasta pilihan tua kualitas didapet sekolah negeri programnya too good to be true skeptis eksekusinya c,alas sekolah negeri swasta sekolah swasta pilih tua kualitas didapet sekolah negeri program too good to be true skeptis eksekusi c
Trus kalo sekolah swasta ga mau menggratiskan apakah Yayasan nya akan dibekukan dan pengurus nya masuk penjara???,neutral,,2025-05-29 08:44:30,0.0,0,https://x.com/undefined/status/1928009541473419299,2.0,Trus kalau sekolah swasta tidak ingin menggratiskan apakah Yayasan nya akan dibekukan dan pengurus nya masuk penjara???,trus kalau sekolah swasta tidak ingin menggratiskan apakah yayasan nya akan dibekukan dan pengurus nya masuk penjara,trus sekolah swasta menggratiskan yayasan dibekukan pengurus masuk penjara,trus sekolah swasta gratis yayasan beku urus masuk penjara
sekolah swasta???? itu mah bukan ranah lu weeii sekolah negeri noh juga banyak 'printilan'nya,negative,,2025-05-29 08:42:39,0.0,0,https://x.com/undefined/status/1928009077805977690,3.0,sekolah swasta???? itu mah bukan ranah kamu weeii sekolah negeri itu juga banyak 'printilan'nya,sekolah swasta itu mah bukan ranah kamu weeii sekolah negeri itu juga banyak printilannya,sekolah swasta ranah weeii sekolah negeri printilannya,sekolah swasta ranah weeii sekolah negeri printilannya
@tanyarlfes Negara gak biayain sekolah swasta aja sekolah negeri msh bnyk yg kurang bgt fasilitasnya. Gimana kalo harus biayain sekolah swasta juga? Makin ngaco,negative,,2025-05-29 08:20:31,0.0,0,https://x.com/undefined/status/1928003509791904138,3.0,@tanyarlfes Negara tidak biayain sekolah swasta saja sekolah negeri masih banyak yang kurang banget fasilitasnya. Gimana kalau harus biayain sekolah swasta juga? Makin sembarangan, negara tidak biayain sekolah swasta saja sekolah negeri masih banyak yang kurang banget fasilitasnya gimana kalau harus biayain sekolah swasta juga makin sembarangan,negara biayain sekolah swasta sekolah negeri fasilitasnya biayain sekolah swasta sembarangan,negara biayain sekolah swasta sekolah negeri fasilitas biayain sekolah swasta sembarang
@tanyarlfes Eh kocak guru honorer lu noh sejahterain. Guru PNS lu noh gajiin yang bener. Gaji meningkat kesejahteraan guru dan kualitas mengajar meningkat nah sekolah negeri jadi sama bagusnya sama swasta.,negative,,2025-05-29 08:16:55,0.0,0,https://x.com/undefined/status/1928002602941161964,3.0,@tanyarlfes Eh lucu guru honorer kamu itu sejahterain. Guru PNS kamu itu gajiin yang benar. Gaji meningkat kesejahteraan guru dan kualitas mengajar meningkat nah sekolah negeri jadi sama bagusnya sama swasta., eh lucu guru honorer kamu itu sejahterain guru pns kamu itu gajiin yang benar gaji meningkat kesejahteraan guru dan kualitas mengajar meningkat nah sekolah negeri jadi sama bagusnya sama swasta,eh lucu guru honorer sejahterain guru pns gajiin gaji meningkat kesejahteraan guru kualitas mengajar meningkat sekolah negeri bagusnya swasta,eh lucu guru honorer sejahterain guru pns gajiin gaji tingkat sejahtera guru kualitas ajar tingkat sekolah negeri bagus swasta
Pak Bu. Para guru sekolah swasta di desa sudah seribu langkah lebih maju memperjuangkan hak pendidikan bagi para siswanya. 'Ikhlas' dan 'mengabdi' sudah kenyang mereka telan bertahun-tahun. Tolong tidak perlu mengusik mereka dg kebijakan yg tidak bijak ini.,negative,,2025-05-29 08:11:27,1.0,0,https://x.com/undefined/status/1928001225175273566,3.0,Pak Bu. Para guru sekolah swasta di desa sudah seribu langkah lebih maju memperjuangkan hak pendidikan bagi para siswanya. 'Ikhlas' dan 'mengabdi' sudah kenyang mereka telan bertahun-tahun. Tolong tidak perlu mengusik mereka dengan kebijakan yang tidak bijak ini.,pak bu para guru sekolah swasta di desa sudah seribu langkah lebih maju memperjuangkan hak pendidikan bagi para siswanya ikhlas dan mengabdi sudah kenyang mereka telan bertahuntahun tolong tidak perlu mengusik mereka dengan kebijakan yang tidak bijak ini,bu guru sekolah swasta desa seribu langkah maju memperjuangkan hak pendidikan siswanya ikhlas mengabdi kenyang telan bertahuntahun mengusik kebijakan bijak,bu guru sekolah swasta desa ribu langkah maju juang hak pendidikan siswa ikhlas abdi kenyang telan bertahuntahun usik kebijakan bijak
@tanyarlfes Kalau menurutku sih gak usah otak-atik sekolah swasta karena swasta itu udah ada peminatnya sendiri bjir. Harusnya sekolah negeri yang dibenahi dari fasilitas gaji guru dan dana-dana lainnya,negative,,2025-05-29 08:11:20,0.0,0,https://x.com/undefined/status/1928001195509174456,3.0,@tanyarlfes Kalau menurutku memang tidak usah otak-atik sekolah swasta karena swasta itu sudah ada peminatnya sendiri umpatan. Harusnya sekolah negeri yang dibenahi dari fasilitas gaji guru dan dana-dana lainnya, kalau menurutku memang tidak usah otakatik sekolah swasta karena swasta itu sudah ada peminatnya sendiri umpatan harusnya sekolah negeri yang dibenahi dari fasilitas gaji guru dan danadana lainnya,menurutku otakatik sekolah swasta swasta peminatnya umpatan sekolah negeri dibenahi fasilitas gaji guru danadana,turut otakatik sekolah swasta swasta minat umpat sekolah negeri benah fasilitas gaji guru danadana
@ToyoDess @detikcom Nah mekanismenya itu yg sulit. Biaya sekolah swasta itu bervariasi. Makanya agak bingung jg menentukan model subsidi biaya pendidikannya seperti apa.,negative,,2025-05-29 08:07:38,0.0,0,https://x.com/undefined/status/1928000264142750152,3.0,@ToyoDess @detikcom Nah mekanismenya itu yang sulit. Biaya sekolah swasta itu bervariasi. Makanya agak bingung juga menentukan model subsidi biaya pendidikannya seperti apa.,  nah mekanismenya itu yang sulit biaya sekolah swasta itu bervariasi makanya agak bingung juga menentukan model subsidi biaya pendidikannya seperti apa,mekanismenya sulit biaya sekolah swasta bervariasi bingung menentukan model subsidi biaya pendidikannya,mekanisme sulit biaya sekolah swasta variasi bingung tentu model subsidi biaya didik
Walaupun sekolah swasta itu sangat mahal apalagi swasta yayasan kristen atau Buddha. tapi cuman itu jalan harus diambil oleh orang tua untuk menghindari sesuatu hal yang tidak di inginkan.,negative,,2025-05-29 08:05:33,0.0,0,https://x.com/undefined/status/1927999740857184462,3.0,Walaupun sekolah swasta itu sangat mahal apalagi swasta yayasan kristen atau Buddha. tapi cuma itu jalan harus diambil oleh orang tua untuk menghindari sesuatu hal yang tidak di inginkan.,walaupun sekolah swasta itu sangat mahal apalagi swasta yayasan kristen atau buddha tapi cuma itu jalan harus diambil oleh orang tua untuk menghindari sesuatu hal yang tidak di inginkan,sekolah swasta mahal swasta yayasan kristen buddha jalan diambil tua menghindari,sekolah swasta mahal swasta yayasan kristen buddha jalan ambil tua hindar
DPR Dorong Subsidi Sekolah Swasta dan Revisi Dana BOS https://t.co/jEvepBph9N,neutral,,2025-05-29 07:59:24,0.0,0,https://x.com/undefined/status/1927998193448460524,2.0,DPR Dorong Subsidi Sekolah Swasta dan Revisi Dana BOS https://t.co/jEvepBph9N,dpr dorong subsidi sekolah swasta dan revisi dana bos ,dpr dorong subsidi sekolah swasta revisi dana bos,dpr dorong subsidi sekolah swasta revisi dana bos
