username,text,created_at,likes,reply_count,url,sentiment,score
,Negara kini diwajibkan memberi subsidi atau bantuan pembiayaan bagi siswa sekolah swasta yang memenuhi kriteria tertentu. Meski demikian MK tetap membuka ruang bagi sekolah swasta yang menerapkan kurikulum tambahan atau tidak menerima dana pemerintah untuk tetap memungut biaya.,Thu May 29 02:27:30 +0000 2025,2,1,https://x.com/undefined/status/1927914667223175213,neutral,0.9764218330383301
,@DS_yantie Kan itu buat anak sekolah klo MBG... soal lapangan kerja buat dewasa... MBG kan sasaranya anak sekolah. Paham gak sih.. klo soal lapangan kerja makany pemerintah loby sana sini ke negara lain agar investor pd dtg..,Thu May 29 02:24:06 +0000 2025,0,0,https://x.com/undefined/status/1927913813027790873,negative,0.9716463685035706
,@tanyarlfes Mending pemerintah fokus ke sekolah negeri aja. Banyakin budgetnya biar kualitasnya fasilitasnya bisa ngejar sekolah swasta. Udah swasta biar orang tua yg ngurusin. Kita sekolahin anak di swasta juga karena yakin mampu kok biayain anak sampe gede.,Thu May 29 02:20:07 +0000 2025,0,0,https://x.com/undefined/status/1927912809960198296,positive,0.8582614660263062
,SD SMP swasta mau di gratiskan.. Terus utk gaji pengajar dan biaya operasional sekolah swasta pemerintah yg bayar gitu.. Yakin.. Dana BOS sekolah negeri aja turunnya kesendat sendat apalagi swasta. Jangan sampe ada sekolah swasta bangkrut Krn dana gak turun turun. ,Thu May 29 02:16:23 +0000 2025,5,1,https://x.com/undefined/status/1927911870876561833,negative,0.9883497953414917
,@Alchemist_pian @kegblgnunfaedh Eh keluarga gue ada yg guru gak sedikit yg digaji cuma 500rb di swasta di jkt aja ada sekolah yg gak bayar gurunya 3 bulan. Ini nungguin pemerintah bayarin? Yg negeri aja terseok2 goblok!,Thu May 29 02:12:39 +0000 2025,0,1,https://x.com/undefined/status/1927910930299470176,negative,0.9975051283836365
,Wkwkwk ini kepo sih aku beneran.. blm baca beritanya full kalo kek gini gaji guru sekolah swasta siapa yg bayar ya? Pemerintah kah? Kok ga yakin ya Sekolah yg SPP-nya udh lebih dr 500k aja gaji guru masih banyak dibawah UMR apalagi ini di gratisin,Thu May 29 01:42:09 +0000 2025,0,0,https://x.com/undefined/status/1927903255717097708,negative,0.9950339794158936
,@tyaaassh Aneh2 aja pola pikir pemerintah Mereka jujur sensus sekolah dan daerah supaya tersedia area pendidikan yang. memadai. Masih pengadaan ya blm lagi bicara peningkatan kualitas pembelajaran.,Thu May 29 01:35:38 +0000 2025,0,0,https://x.com/undefined/status/1927901613726822471,negative,0.9946728348731995
,@endahm7 @Dandhy_Laksono Indonesia luas jangan apa2 yg disalahin program MBG buk di masyarakat MBG diterima dengan baik krn membantu anak2 sekolah dan ibu2 hamil klu gak diterima gak mungkin pemerintah tetap Lanjutkan MBG,Thu May 29 01:32:04 +0000 2025,0,1,https://x.com/undefined/status/1927900719400534382,positive,0.6948676705360413
,@voyaya7 @MansionN1703 @moyalyubov7 @KangManto123 @AdangS94 @officialMKRI Ngomong ndabrus gini sok2an bela pemerintah sekolah swasta non elit pasti happy dengan keputusan MK ini tinggal pemerintah mampu gak bayar kebutuhan sekolah spt bayar gaji guru utilitas sekolah dll??? Kalau sekolah elit bakal ngetawain pemerintah dana BOS aja ditolak mereka,Thu May 29 01:31:54 +0000 2025,0,1,https://x.com/undefined/status/1927900677755343347,negative,0.9953769445419312
,Nggak ini nggak mengkritik sekolah. Ini kritikan buat pemerintah dan dinas pendidikan. Sadar deh yang kalian kira 'gratis' itu cuman di bayangan kalian.,Thu May 29 01:27:21 +0000 2025,0,0,https://x.com/undefined/status/1927899531427074373,negative,0.9970327615737915
,@kompascom Wkwkwkw ngebayangin dana pemerintah gk cukup buat sekolah sekolah elite swasta ,Thu May 29 01:23:37 +0000 2025,0,0,https://x.com/undefined/status/1927898589889495546,negative,0.9957003593444824
,Pemerintah harus membangun sekolah negeri gratis yang cukup sehingga masuk sekolah swasta adalah pilihan bukan terpaksa.,Thu May 29 01:22:03 +0000 2025,0,0,https://x.com/undefined/status/1927898198049194380,neutral,0.820039689540863
,Ini maksudnya gratis apa ya. Setau saya sekolah swasta kan mmg yayasan butuh danablah buat menggaji pegawai &amp; staf yg didapat dr biaya sekolah siswa. Klo disuruh gratis apa pemerintah ada subsidi? Gratisnya dlm bntuk apa. Klo ntr byk yg tutup gmn jika dipaksa gratis?,Thu May 29 01:15:42 +0000 2025,0,1,https://x.com/undefined/status/1927896600304591197,negative,0.9695013761520386
,Kok aku g bs menerima alasan keputusannya ya? Sekolah swasta kok disurug gratis sih? Bukannya harusnya pemerintah fokus pada perbaikan mutu pendidikan dan peningkatan sarprasnya aja. Kl utk seasta mah tinggal minta aja kuota utk anak berprestasi namun kurang mampu dg beasiswa,Thu May 29 01:02:39 +0000 2025,1,0,https://x.com/undefined/status/1927893313027186898,negative,0.9683637619018555
,@gayungLove_17 @kegblgnunfaedh Pake sistem normal setiap siswa perbulan bayarnya berapa tapi dibayar pemerintah guru yang gaji pihak sekolah kan uang sekolah dibayar pemerintah,Wed May 28 19:36:05 +0000 2025,0,2,https://x.com/undefined/status/1927811133810823571,negative,0.8016664981842041
,@AgusSiswanto789 @tr4d0 @detikcom yakin? berarti pemerintah mau nanggung spp puluhan juta buat seorang murid? apalagi buat yg sekolah di highscope cikal dll,Wed May 28 18:21:32 +0000 2025,0,1,https://x.com/undefined/status/1927792370524840193,neutral,0.8524061441421509
,Khawatir bgt sama sejarah resmi bikinan pemerintah. Ga kebayang efeknya gimana. Film propaganda G30S yang tayang setaun sekali aja sesukses itu ngedoktrin masyarakat. Apalagi dalam buku yg masuk pelajaran....sekolah......,Wed May 28 17:58:32 +0000 2025,1,0,https://x.com/undefined/status/1927786583702327448,negative,0.9978431463241577
,@KangManto123 100% Pegawai pemerintah + Aparat + Pejabat = dipastikan Jiwanya Dajjal ijazahnya Sekolah Iblis Agamanya menyembah Setan . ‍Astagfirullah Padahal Allah Maha Islam itu lho melahirkan Monaco Swiss Jepang Belanda Hongkong Dubai Finlandia sebagai suri Tauladan,Wed May 28 17:43:05 +0000 2025,1,0,https://x.com/undefined/status/1927782696304136362,negative,0.9962735176086426
,@royalpardon @glrhn Di Aotearoa/Selandia Baru pemerintah juga beri anggaran ke sekolah² swasta tapi mereka masih pungut biaya hanya yg negerinya gratis. Tapi kalau masalahnya daya tampung terbatas solusinya harusnya tingkatkan daya tampung/kapasitas sekolah maupun perbanyak sekolah negeri.,Wed May 28 17:37:45 +0000 2025,0,0,https://x.com/undefined/status/1927781350691541372,neutral,0.7200853824615479
,Trus duitnya dari mana? Dari pemerintah? Bergantung ke bos semua? Trus gurunya gajinya gimana? Pemerintah gini bikin regulasi seenak jidat nanti yg kena dampak kita². Noh sekolah negeri aja honorer gajinya yg pns harus patungan apalagi ini,Wed May 28 17:36:23 +0000 2025,0,0,https://x.com/undefined/status/1927781008331461027,negative,0.9919956922531128
,Coba pemerintah urusin sekolah negeri aja dulu masih banyak pungli terselubung gaji guru yg miris fasilitas amay kurang dll. Ortu murid sadar kok kalo masukin anaknya ke sekolah swasta ya berarti HARUS BAYAR. Ada harga ada rupa jg. Gak nuntut gratis kita mah.,Wed May 28 17:29:31 +0000 2025,1,1,https://x.com/undefined/status/1927779281792307422,negative,0.9919666647911072
,@AgungRiyad13 @sao94027_ @worksfess hahahahah coba deh liat channel yt nya sepulang sekolah justru tingkat pengangguran global lagi berkurang tapi kenapa di Indonesia malah meningkat? ya salah siapa kalo bukan salah pemerintah? kan ga mungkin nyalahin bpk lo?!,Wed May 28 17:25:13 +0000 2025,11,1,https://x.com/undefined/status/1927778197875134673,negative,0.9865394234657288
,Mahkamah Konstitusi (MK) memutuskan biaya sekolah dasar (SD) hingga SMP negeri maupun swasta ditanggung oleh pemerintah pusat maupun pemerintah daerah. Namun ada pengecualian bagi sekolah swasta yang menerapkan kurikulum internasional. Adapun permohonan dengan nomor https://t.co/GG2lVpGSnM,Wed May 28 17:00:40 +0000 2025,4,0,https://x.com/undefined/status/1927772021389230523,neutral,0.9942227005958557
,Menunggu Kebijakan Implementasi Pemerintah terhadap Keputusan Mahkamah Konstitusi Menggratiskan Sekolah Negeri dan Swasta https://t.co/mH3LJhXdJn,Wed May 28 16:46:23 +0000 2025,0,0,https://x.com/undefined/status/1927768424635047950,neutral,0.9962126016616821
,Suhartoyo ka MK Perintahkan SD SMP Swasta digratiskan.Karena tidak sesuainya UU Sisdiknas dengan UUD 1945 Pasal 34.Ada dua kusoroti disini:1.Yang ngajukan judicial review pansos mereka pikir sekolah swasta dana darimana bantuan pemerintah minim tolol. 2. MK carmuk pasca pilpres https://t.co/zG1C1gAkiy,Wed May 28 16:37:34 +0000 2025,0,1,https://x.com/undefined/status/1927766205458178097,negative,0.9069848656654358
,Ini maksudnye gimane?apbn di kemendikdasmen aja kemaren seuprit..... tapi pengennya sekolah gratis..... Terus pemerintah yang mau ngasih anggaran ke yayasan atau ini negara malakin yayasan?,Wed May 28 16:35:19 +0000 2025,0,0,https://x.com/undefined/status/1927765639650763014,negative,0.9745802879333496
, Bahlul bahlul.... putusan tdk melihat realitas. Justru sekolah swasta yg akan menolak putusan ini. Pemerintah malah senang karena dg putusan ini seluruh sekolah swasta jadi wajib terima BOS dan tak boleh tarik SPP.,Wed May 28 16:26:25 +0000 2025,61,30,https://x.com/undefined/status/1927763399611469990,negative,0.7809635996818542
,Putusan MK: Pemerintah Wajib Membiayai Pendidikan Dasar di Sekolah Negeri dan Madrasah Swasta yang Memenuhi Syarat https://t.co/4KpXgzwuS6,Wed May 28 16:05:58 +0000 2025,0,0,https://x.com/undefined/status/1927758252227362939,neutral,0.9971861243247986
,@ToyoDess @detikcom Guru dan karyawan sekolah juga rakyat Pak. Kalau dari pemerintah katakanlah cuma kasih subsidi SPP 250rb per bulan per anak sekolah yg SPPnya 500rb gimana? Kalau dipaksa gratis juga gaji mereka (yg juga rakyat) yg itungannya masih ga seberapa itu bakal kepotong separuh.,Wed May 28 16:01:40 +0000 2025,0,0,https://x.com/undefined/status/1927757173540499669,negative,0.993312656879425
,@kegblgnunfaedh sekolah swasta gratis tapi apbn nya aja di cut habis habisan dan cuma dapet sekitar 30% dari total apbn lalu dapet dana dari mana pemerintah?,Wed May 28 16:00:11 +0000 2025,0,0,https://x.com/undefined/status/1927756799496577386,negative,0.9860418438911438
,it is not like it was a bad thing per se sekarang aku sudah mencoba untuk tidak membenci berlebihan ke sekolah itu. and now setelah everything I've been through I see a transparent pattern called kemiskinan struktural . emang in the end semuanya salah pemerintah sih.,Wed May 28 15:47:56 +0000 2025,0,1,https://x.com/undefined/status/1927753717983363495,negative,0.9843989610671997
,@HafidzAlattas Diutuhkan peran berlapis buat mengatasi remaja2 ini. Mulai tetap dari rumah sekolah dan lingkungan. Pemerintah yg punya daya juga dapat menyediakan fasilitas2 agar para remaja dapat menyalurkan bakat dan minat mereka disana.,Wed May 28 15:47:38 +0000 2025,0,0,https://x.com/undefined/status/1927753641059881026,positive,0.9467474818229675
,@kumparan artinya biaya operasional sekolah swasta dibayar pemerintah..termasuk guru listrik kebersihan kemanan....???,Wed May 28 15:46:03 +0000 2025,0,0,https://x.com/undefined/status/1927753242382913638,negative,0.7305749654769897
,@Ichavarma_ Bukan jadi rahasia umum. Bahkan di jabatan strategi pemerintah level daerah berpeluang di isi oleh orang dg background HMI Pemuda muhammadiyah PMII. Ya karena koneksi itu tadi.,Wed May 28 15:34:50 +0000 2025,0,1,https://x.com/undefined/status/1927750419997982740,negative,0.838650643825531
,Pemerintah Kaji Putusan MK Soal Sekolah Swasta Gratis Kepala Kantor Komunikasi Kepresidenan (PCO) Hasan Nasbi menyatakan pemerintah masih mempelajari lebih lanjut putusan Mahkamah Konstitusi terkait pembebasan biaya pendidikan di sekolah swasta. https://t.co/yIq1L7OsgV https://t.co/R0xHKw7J53,Wed May 28 15:33:59 +0000 2025,0,0,https://x.com/undefined/status/1927750203802624075,neutral,0.9971168041229248
,@inisayatara gue jg 7 tahun dulu. itu mah aturan pemerintah kalo mo masuk sekolah negeri harus 7 tahun dulu. kecuali sekolah swasta,Wed May 28 14:52:30 +0000 2025,0,0,https://x.com/undefined/status/1927739765174005992,negative,0.5655579566955566
,@glrhn Kata sekolah swasta.. Ah bahan cuen nih dapat insentif dari pemerintah ,Wed May 28 14:40:51 +0000 2025,0,3,https://x.com/undefined/status/1927736832105582799,negative,0.962531328201294
,@tanyarlfes eh gue sampe ga bisa bedain asbun sama omongan serius pejabat pemerintah Indonesia dah makin lama makin ngawur anjir statemennya. gue kek udah muak liat statement pemerintah gini soalnya kayak orang ga sekolah semua anjir yang mereka omongin.,Wed May 28 14:37:45 +0000 2025,6471,34,https://x.com/undefined/status/1927736051843420478,negative,0.9977849721908569
,@saskiadina7 Tepat nya sih blm masiih banyak sekolah dan siswa di banyak daerah gak dapat manfaat mbg yg sdh berjalan ada masalah serius soal keracunan.. awas saja pemerintah bisa di tuntut lho.,Wed May 28 14:33:32 +0000 2025,1,0,https://x.com/undefined/status/1927734991187751337,negative,0.981682538986206
,@KangManto123 @officialMKRI Jd maksudnya sekolah sekolah swasta jg dibiayai oleh pemerintah? Termasuk gaji gurunya??,Wed May 28 14:32:29 +0000 2025,0,0,https://x.com/undefined/status/1927734730260193286,neutral,0.9709757566452026
,Sekolah Rakyat di Jateng: Kepala Sekolah Mulai Ikuti Seleksi Wawancara Kemensos Pemerintah Jawa Tengah mulai seleksi kepala sekolah Sekolah Rakyat melalui Kemensos. Program sekolah gratis boarding school target buka 2025 dengan 1.000 siswa. https://t.co/guDbKrBauj https://t.co/v2lx31D7Sy,Wed May 28 14:24:26 +0000 2025,0,0,https://x.com/undefined/status/1927732701185880515,neutral,0.9931915402412415
,@Mdy_Asmara1701 Masa kewajiban pemerintah dibebankan ke sekolah swasta juga ???,Wed May 28 14:17:36 +0000 2025,1,0,https://x.com/undefined/status/1927730982955749545,neutral,0.9574112892150879
,@DS_yantie Walau pendaftaran sekolah gratis SPP gratis dll tapi sayang banyak guru kompak berbisnis dgn membuat aturan harus beli seragam yg disediakan sekolah tentu dgn harga yg ditetapkan sendiri beli buku harus disekolah iuran ini itu hingga yg digratiskan pemerintah itu spt percuma.,Wed May 28 14:16:20 +0000 2025,0,0,https://x.com/undefined/status/1927730664285032762,negative,0.9841222763061523
,@KangManto123 @officialMKRI Kalo sekolah siapa yang bayar para pengajar...tenaga administrasi....biaya operasional....mau pemerintah nanggung...buat kebijakan tanpa ada landasan data ya begini...Kalo buat negeri memang harus gratis krn masuk anggaran,Wed May 28 14:13:10 +0000 2025,0,0,https://x.com/undefined/status/1927729867048489367,negative,0.9501314759254456
,Mhn maaf menurut sy keputusan MK ini kebablasan sekolah swasta itu ada 4 tingkatan Biasa Sedang Mahal dn sangat mahal Yakin pemerintah sanggup misal gratiskan Al-Azhar kalo sanggup sy sngt Alhamdulillah Krn Anak sy akan gratis sekolahnya https://t.co/GF1euGCbcv,Wed May 28 14:12:58 +0000 2025,1,0,https://x.com/undefined/status/1927729815416647799,neutral,0.5866281986236572
,@tvOneNews Yakin ni sekolah2 bakal dibiayain pemerintah kalo liat birokrasinya aja ruwet. Bisa2 guru gk digaji terutama yg swasta. Bisa2 byk sekolah tutup krn kebijakan ini.,Wed May 28 14:06:47 +0000 2025,0,0,https://x.com/undefined/status/1927728259757727792,negative,0.995394229888916
,@KangManto123 @officialMKRI Akhirnya ponakan gw bisa sekolah di jis atau penabur secara gratis terima kasih pemerintah,Wed May 28 14:03:36 +0000 2025,0,0,https://x.com/undefined/status/1927727460990296123,neutral,0.8205286860466003
,@KangManto123 @officialMKRI Sekolah swasta kan grade nya beda2. Gmna cara pemerintah bayar?,Wed May 28 13:52:34 +0000 2025,0,0,https://x.com/undefined/status/1927724683324952931,negative,0.9367806315422058
,@tjapoenglaut penerapan di lapangan nanti gimana sih pemerintah menggratiskan uang SPP SD-SMP swasta yg bayarnya mahal itu ... atau semua sekolah swasta akan dinegerikan supaya gak ada diskriminasi seperti yg diajukan penggugat ... padahal namanya aja sekolah swasta yg harusnya bisa mandiri,Wed May 28 13:47:05 +0000 2025,2,0,https://x.com/undefined/status/1927723304011379067,negative,0.9688569903373718
,@Ds_esign @eko_stayalive @KangManto123 @officialMKRI pemerintah pikir bisa seenaknya x wkwkwk dari pada bikin swasta gratis mending perbaikin dl aja sekolah2 negeri setara dengan fasilitas dari sekolah swasta,Wed May 28 13:43:40 +0000 2025,0,2,https://x.com/undefined/status/1927722442060914960,negative,0.9873619079589844
,Kok lucu? Sekolah swasta gratis justru melemahkan inovasi dan kreatifitas sekolah2 tersebut karena bergantung pada dana pemerintah. Tanpa ada persaingan pendidikan yg sehat dan maju semua akan jadi stagnan.,Wed May 28 13:43:28 +0000 2025,28,1,https://x.com/undefined/status/1927722391678968008,negative,0.9958565831184387
,@AdangS94 @moyalyubov7 @KangManto123 @officialMKRI Swasa yang gak elit juga mikir pasti ngapain gw gratis dari bangun gedung sekolah dll mereka mandiri tanpa bantuan pemerintah kok di atur suruh kasih gratis murid wkkwkw,Wed May 28 13:42:51 +0000 2025,0,2,https://x.com/undefined/status/1927722239509622856,negative,0.9745514988899231
,@cholilnafis Sekolah gratis berarti pemerintah harus menambah biaya operasionalnya tambah gaji gurunya dst,Wed May 28 13:40:19 +0000 2025,1,0,https://x.com/undefined/status/1927721601862185370,neutral,0.7581968903541565
,@adamjaylen5 @eko_stayalive @KangManto123 @officialMKRI sukses ngibulin rakyat wkwkwkw gw berani jamin pemerintah gak akan bisa bikin swasta jadi gratis secara modal bikin sekolah aja gk pake dana dari pemerintah,Wed May 28 13:40:01 +0000 2025,0,0,https://x.com/undefined/status/1927721526574432643,positive,0.9402998685836792
,*Pemerintah Diminta MK Gratiskan Sekolah SD-SMP Swasta* https://t.co/NVLO3X8XoX,Wed May 28 13:38:45 +0000 2025,0,0,https://x.com/undefined/status/1927721207526212095,neutral,0.9869440793991089
,@glrhn Sesuai putusan MK itu harusnya ditanggung pemerintah. Makanya saya bilang implementasinya sulit. Kalau ada sekolah swasta yang kualitasnya bagus tapi biayanya gratis pasti menimbulkan kesenjangan pendidikan dan sosial.,Wed May 28 13:31:20 +0000 2025,71,5,https://x.com/undefined/status/1927719339223859225,negative,0.9818183779716492
,@glrhn Karena pemerintah ada amanat penyelenggaraan wajib belajar 9 tahun. Jadi harus menanggung pendidikan anak-anak yang tidak tertampung di sekolah negeri juga. Walaupun implementasinya pasti sulit. https://t.co/aguHPbfaig,Wed May 28 13:05:39 +0000 2025,17,8,https://x.com/undefined/status/1927712877793665069,negative,0.3910815715789795
,@Outstandjing Sekolah negeri itu kegagalan nya ya di pemerintah nya gak invest jorjoran buat fasilitas Kalo swasta ya gimana yayasan nya kalo yayasan nya terafiliasi Korporasi gede atau penyandang dana nya dari perusahaan gede ya wajar unggul dari negeri kalo yayasan nya pas pasan mah ya gitu,Wed May 28 12:57:36 +0000 2025,1,0,https://x.com/undefined/status/1927710850682335660,negative,0.9863463044166565
,@KangManto123 @officialMKRI Kalo sekolah swasta gratis gurunya digaji pemerintah? Misal oke digaji penerintah tp fasilitas dan kualitasnya gimana? Tetep dijamin sama ga? Pemerintah mau bayar semua itu?,Wed May 28 12:34:54 +0000 2025,0,0,https://x.com/undefined/status/1927705139214721208,negative,0.8794329166412354
,@maz_kloneng @wahyukuncarah @MartinusButarb1 @blank0429 Saya gak ternak termul saya objektif saya memang gak suka pemerintah rezim Jokowi tapi tidak menyerang pribadinya karena saya sekolah dan pernah kuliah jadi tahu persis yg mana asli dan tidak dan saya percyaa UGM karena dia ngeluarin. And then anda saya tahu dan jngan bohong,Wed May 28 12:23:26 +0000 2025,0,0,https://x.com/undefined/status/1927702252736610455,negative,0.9183482527732849
,@KangManto123 @officialMKRI Jangan sampai malah Jadi bikin bangkrut sekolah swasta yg akhirnya membuat mereka tutup kalau lihat kasus BPJS dimana pemerintah nunggak sama RS swasta bukan hal. Mustahil klo ini juga akan terjadi pada sekolah swasta klo. Keputusan itu dijalankan,Wed May 28 12:23:25 +0000 2025,1,0,https://x.com/undefined/status/1927702249087647859,negative,0.9470326900482178
,@DS_yantie Bisa klo pemerintah mau @Kemdikdasmen harus buat 2 jenis sekolah sekolah bersubsidi dan non subsidi yg bersubsidi sekolah negeri dan swasta yang ini bisa digratiskan yg non subsidi sekolah swasta yg berbayar siswa yg tdk diterima di negeri bisa ke swasta yg disubsidi total,Wed May 28 12:21:16 +0000 2025,1,0,https://x.com/undefined/status/1927701708378947676,neutral,0.6631504893302917
, MK Wajibkan Sekolah Swasta Gratis Ini Tantangan Berat Pemerintah wajib belajar di paud tk sd smp smu smk pesantren sederajat harusnya sudah dibiayai negara . . . Undip Wowww Prabowo #Indonesia #KaburAjaDulu https://t.co/IBnKrLniaT,Wed May 28 12:15:29 +0000 2025,0,0,https://x.com/undefined/status/1927700252003352639,negative,0.6331480145454407
,@HeyOm_Oky @PartaiSocmed Harusnya. Tp usahanya ekstra banget. Dan kita g tau se komit apa sekolah pemerintah san org tua untuk membangun semua itu,Wed May 28 12:04:28 +0000 2025,2,0,https://x.com/undefined/status/1927697477404152028,negative,0.8878094553947449
,@humblebee2021 @KangManto123 @officialMKRI Paling nasib swasta spt nasib RS swasta vs BPJS kesehatan. Pemerintah yg punya program swasta yg suruh berdarah2 krn hitungannya gk masuk Ibarat membantu sebagian rakyat tapi dg cara membunuh yg lain. Mana kuat/mau pemerintah bayarin operasional sekolah swasta.,Wed May 28 11:56:26 +0000 2025,1,0,https://x.com/undefined/status/1927695458110988754,negative,0.9893080592155457
,*Pemerintah Diminta MK Gratiskan Sekolah SD-SMP Swasta* https://t.co/s10ic4qM9D,Wed May 28 11:54:45 +0000 2025,0,0,https://x.com/undefined/status/1927695032523399597,neutral,0.9940166473388672
,@ARSIPAJA mending stop aja kalo engga jadiin ibu/bapak nya anak2 di sekolah itu panitia dan uangnya dari pemerintah,Wed May 28 11:54:02 +0000 2025,0,0,https://x.com/undefined/status/1927694851597844804,negative,0.9909748435020447
,@yusuf_dumdum Kebayang kalo sekolah swasta gratis tinggal tunggu waktunya utk bubar semua....sementara bantuan gedung dan operasional dari pemerintah tdk imbang antara sekolah negeri dan swasta padahal guru2 sekolah swasta dibayar dari uang yayasan sementara guru negeri dari pemerintah️️️,Wed May 28 11:42:29 +0000 2025,1,1,https://x.com/undefined/status/1927691945003872761,negative,0.9355272650718689
,Tetap yg namanya sekolah swasta tdk ada urusannya dengan pemerintah dalam hal pembiayaan. Agak aneh sih keputusan MK kalau benar2 mau menggratiskan sekolah swasta.,Wed May 28 11:42:27 +0000 2025,6,0,https://x.com/undefined/status/1927691937433129178,negative,0.9913144707679749
,Pemerintah keluarkan sejumlah insentif ekonomi untuk menjaga daya beli masyarakat dan menggerakkan perekonomian nasional terutama selama periode libur sekolah. https://t.co/XrrNH5zf1w,Wed May 28 11:37:00 +0000 2025,0,1,https://x.com/undefined/status/1927690565354766458,neutral,0.9957220554351807
,@XBad70101 @AKAnkRed Alhamdulillah 2 Ade aku selama ini dapet sekolah gratis dr pemerintah,Wed May 28 11:30:13 +0000 2025,0,0,https://x.com/undefined/status/1927688859342520715,positive,0.6550716757774353
,Pemerintah menyiapkan enam paket stimulus ekonomi yang akan mulai berlaku pada 5 Juni 2025 untuk menjaga daya beli masyarakat dan mendorong pertumbuhan ekonomi kuartal II tetap berada di kisaran 5 persen. Stimulus ini difokuskan pada periode libur sekolah dan pemberian gaji ke-13 https://t.co/X0FEGkTZ3v,Wed May 28 11:14:12 +0000 2025,2,1,https://x.com/undefined/status/1927684827446399035,neutral,0.9879889488220215
,@KangManto123 @officialMKRI Tunggu dulu. Siapa yg bayar??? Pemerintah?? Duitnya dari mana??? Pajak? Pajak yg bayar siapa? Kite-kite. Sebentar lagi para AR rajin kirim surat SP2DK. Mrk bisanya hanya begitu merampok atas nama makan gratis sekolah gratis Goblokin terus aja rakyatnya.,Wed May 28 10:24:11 +0000 2025,0,0,https://x.com/undefined/status/1927672242877702195,negative,0.9968879818916321
,Pemerintah Provinsi Jawa Barat mengeluarkan surat edaran pemberlakuan jam malam bagi para pelajar yang akan dimulai di bulan Juni 2025. Nantinya aktivitas para pelajar setelah sekolah akan dibatasi dengan tujuan meredam kenakalan remaja. #pemprovjabar #dedimulyadi https://t.co/UK8ok0vsJx,Wed May 28 10:11:10 +0000 2025,18,6,https://x.com/undefined/status/1927668964798382549,neutral,0.991830050945282
,Bagi swasta yg ikut mendaftar program sekolah gratis dari pemerintah aja yes. Beberapa sekolah swasta tidak mau ikut,Wed May 28 09:58:18 +0000 2025,0,0,https://x.com/undefined/status/1927665728209207672,negative,0.8293656706809998
,@KangManto123 @officialMKRI Sanksi pd pelaksanaannya... Kasihan para penyelenggara sekolah swasta dipaksa gratis tp jika dana dr pemerintah lambat turun atau disunat di jalan maka akan berpengaruh ke tenaga pengajarnya...,Wed May 28 09:47:20 +0000 2025,0,0,https://x.com/undefined/status/1927662967275110556,negative,0.9731333255767822
,Yuk kenalan sama Program MBG yg adalah wujud nyata perhatian Pemerintah dalam memastikan gizi dan nutrisi yg cukup bagi anak sekolah ibu hamil &amp; ibu menyusui dimana fokus Lanjutkan MBG untuk membentuk pribadi calon Pemimpin Hebat. #MBGUntukMasaDepanHebat UTBK SNBT Congratsss https://t.co/AbqFYKQ7Dl,Wed May 28 09:40:13 +0000 2025,0,0,https://x.com/undefined/status/1927661178580545680,positive,0.9474332332611084
,Mahkamah Konstitusi memutuskan pemerintah Indonesia wajib membiayai sekolah dasar dan menengah pertama baik negeri maupun swasta agar siswa bisa tetap gratis belajar. Simak selengkapnya: https://t.co/5F0I08sHoy https://t.co/MA0H3kM6pG,Wed May 28 09:39:59 +0000 2025,9,1,https://x.com/undefined/status/1927661117440192645,neutral,0.9930996894836426
,@EntreePutra @KangManto123 @officialMKRI @xquitavee @Jominangg @EdySularno96489 @Epricila10 @tham878 @rian_az @ChovaMelians26 @balapurik @kusuma12197 @kusnida_iman @MiniTweets_ @jawa_tukino Kalo gitu jadikan sekolah swasta jadi negeri dan dikelola negara biar yang punya sekolah swasta cari untung . Muhammadiyah BOPKRI d Yogya dan banyak lagi sekolahnya diakuisisi pemerintah aja semua,Wed May 28 09:37:15 +0000 2025,0,0,https://x.com/undefined/status/1927660429867905173,positive,0.5758082866668701
,@Ndrewstjan Mungkin maksudnya swasta dapat subsidi juga dari pemerintah kalo itu arti lain dari menggratiskan sekolah swasta Tapi emang tetap aja aneh kenapa kata2nya ditulis menggratiskan sekolah swasta?,Wed May 28 09:33:44 +0000 2025,1,0,https://x.com/undefined/status/1927659543720608069,negative,0.9927678108215332
,Vendor mbg di sekolah ponakan gua bisa nih ngatur masak sama bikin menunya. Biar variatif ga nasi mulu. Tadi di ganti kentang biar ga bosen. Sejauh ini aman sih. Ya mudah2an aman terus jgn sampe keracunan. Dan vendornya beneran dibayar sama pemerintah ga ada dikorupsi.,Wed May 28 09:29:46 +0000 2025,0,0,https://x.com/undefined/status/1927658546319200490,positive,0.9831400513648987
,MK Wajibkan Pemerintah Biayai Pendidikan Dasar di Sekolah Negeri dan Swasta https://t.co/xjTg9DDkDL,Wed May 28 09:25:30 +0000 2025,0,0,https://x.com/undefined/status/1927657474947244507,neutral,0.9924768805503845
,@bIeeckerstreet kalau cuman subsidi setara sekolah negeri kayaknya lebih aman tp kalau full funding pemerintah berarti udah bukan swasta lagi dong istilahnya? hee? apa dipaksa budget setara negeri terus atur sendiri budgetnya digimanain?,Wed May 28 09:22:17 +0000 2025,0,1,https://x.com/undefined/status/1927656664066646355,negative,0.9899339079856873
